i;Weights;BCW;CCW
47;660.0;0.09880341880341881;0.012027008397931959
48;1174.0;0.13116809116809117;0.005529520201499149
49;1160.0;0.07988603988603987;0.004784751064362486
50;618.0;0.10381766381766383;0.013655900733512784
51;1078.0;0.09287749287749288;0.007093767255058707
52;870.0;0.13276353276353278;0.007187083339053766
53;1022.0;0.13356125356125356;0.010062754436027256
54;929.0;0.1353846153846154;0.006106847780351025
55;743.0;0.13014245014245013;0.006431454155271227
56;672.0;0.09105413105413106;0.010574208028808992
57;1102.0;0.09128205128205129;0.008515902957407583
58;1082.0;0.1119088319088319;0.010741133368499703
59;1599.0;0.12182336182336183;0.003729665129238623
60;1212.0;0.11487179487179487;0.006248456644799616
61;1113.0;0.10997150997150998;0.007320762570929772
62;976.0;0.14484330484330485;0.006639687082218113
63;1113.0;0.13413105413105414;0.0071718922434688935
64;1022.0;0.08843304843304843;0.007971443268990833
65;1024.0;0.11202279202279203;0.006081585153323143
66;1326.0;0.09584045584045585;0.008397841771458565
67;1568.0;0.11760683760683761;0.004971524123208902
68;790.0;0.1076923076923077;0.01130669901485798
69;745.0;0.11886039886039887;0.01186728707828197
70;1220.0;0.1315099715099715;0.004118015348355795
71;851.0;0.10575498575498575;0.021568196851448482
72;992.0;0.09378917378917379;0.00966610688950866
73;993.0;0.08923076923076924;0.005699830114705945
74;888.0;0.09652421652421651;0.008856817674687316
75;1041.0;0.09401709401709402;0.00587401840960709
76;861.0;0.15190883190883195;0.014017711919207409
77;1011.0;0.1516809116809117;0.004566482781795124
78;862.0;0.0825071225071225;0.008702873744120753
79;1273.0;0.12797720797720796;0.004297173562002253
80;864.0;0.12638176638176638;0.008455747046947602
81;771.0;0.15190883190883195;0.013965559995401187
82;979.0;0.10108262108262107;0.00896183840266302
83;659.0;0.08786324786324785;0.009261995557926964
84;1032.0;0.07783475783475782;0.008613586226671018
85;886.0;0.07988603988603987;0.009066533032871112
86;1451.0;0.10803418803418803;0.004360498218827431
87;1001.0;0.13823361823361824;0.0072497298978832555
88;1046.0;0.08444444444444443;0.005258646719345412
89;748.0;0.0997150997150997;0.012065053168936088
90;599.0;0.10313390313390312;0.013148061664086034
91;1172.0;0.09082621082621083;0.007737187265881053
92;1019.0;0.08467236467236468;0.009103559694358335
93;665.0;0.0823931623931624;0.011638281579034347
94;798.0;0.11817663817663818;0.019250352649958783
95;1329.0;0.10837606837606836;0.005035949294728159
96;1100.0;0.08512820512820511;0.006321254043728609
97;948.0;0.0798860398860399;0.009462615106868617
98;1463.0;0.09367521367521367;0.0037652305754412867
99;1437.0;0.08444444444444445;0.007351176705350289
100;1264.0;0.11487179487179487;0.0063262829686789685
101;1295.0;0.10484330484330485;0.005282927396989739
102;1111.0;0.08239316239316238;0.006296434080772765
103;785.0;0.11407407407407408;0.012974336019568388
104;754.0;0.09150997150997152;0.010979755199517924
105;1368.0;0.11304843304843305;0.00601213256665225
106;670.0;0.11612535612535613;0.013166347103016517
107;958.0;0.08592592592592592;0.009737548478548146
108;944.0;0.09321937321937322;0.005837091464985644
109;1340.0;0.08216524216524217;0.004916343381248325
110;903.0;0.08603988603988603;0.008717940973244399
111;1698.0;0.11703703703703704;0.0035155944257921263
112;983.0;0.08683760683760683;0.007306060689242051
113;824.0;0.10837606837606838;0.011247642109330217
114;1100.0;0.11817663817663818;0.005820487553307525
115;1075.0;0.06735042735042734;0.007526330357742911
116;1024.0;0.12045584045584044;0.0076564636192901925
117;1451.0;0.09857549857549859;0.004677045269816608
118;872.0;0.08216524216524217;0.00872980889181617
119;641.0;0.1206837606837607;0.013183434772739068
120;969.0;0.09698005698005699;0.015207506281211756
121;740.0;0.08376068376068375;0.007309323088146497
122;1182.0;0.11133903133903134;0.005794196926800047
123;955.0;0.07646723646723647;0.008326452209804313
124;823.0;0.11920227920227919;0.006619177587382861
125;901.0;0.11384615384615386;0.008525296111684351
126;1246.0;0.08660968660968661;0.008312275850010905
127;1179.0;0.13344729344729345;0.005518673020719183
128;619.0;0.10495726495726496;0.012931945734453523
129;1036.0;0.0809116809116809;0.005089391952331935
130;940.0;0.07475783475783476;0.008053917710186863
131;749.0;0.07156695156695157;0.008683394384636424
132;900.0;0.13321937321937322;0.005777790711163487
133;759.0;0.1060968660968661;0.01682421147431724
134;748.0;0.11680911680911682;0.01278773423154217
135;1022.0;0.1516809116809117;0.004551595526465034
136;692.0;0.15031339031339033;0.009829683350689426
137;1119.0;0.07601139601139602;0.00800173403760075
138;1002.0;0.13732193732193732;0.008103568681744826
139;779.0;0.09150997150997152;0.010764383884614847
140;813.0;0.12706552706552707;0.012903958995714393
141;1367.0;0.0727065527065527;0.004151453358166131
142;974.0;0.15441595441595443;0.005982660803776813
143;872.0;0.08934472934472934;0.007951650025824705
144;1153.0;0.13002849002849;0.008043399266765124
145;995.0;0.09287749287749288;0.011542051892271811
146;909.0;0.10689458689458688;0.012172853959160835
147;899.0;0.09743589743589745;0.007761912794847018
148;833.0;0.1307122507122507;0.0076368795395084215
149;1244.0;0.08034188034188033;0.0049544975417801325
150;978.0;0.10735042735042735;0.010849040219387885
151;856.0;0.08250712250712251;0.009785397848169076
152;608.0;0.11293447293447294;0.02377661980341309
153;798.0;0.06894586894586895;0.008750047698568589
154;1132.0;0.1249002849002849;0.006801706149954801
155;749.0;0.11566951566951567;0.014299342426965959
156;1009.0;0.09709401709401709;0.007441082162616835
157;967.0;0.10849002849002849;0.008751879939129868
158;943.0;0.08672364672364673;0.010110702601679065
159;1038.0;0.08603988603988603;0.007524738936056607
160;1155.0;0.13230769230769232;0.012725784128418476
161;707.0;0.13048433048433047;0.012907125579571181
162;1004.0;0.12638176638176638;0.008674720861869543
163;892.0;0.14279202279202283;0.013579680338059643
164;983.0;0.08034188034188035;0.0065178444627151545
165;1196.0;0.12022792022792023;0.005583734239955944
166;1317.0;0.10336182336182335;0.004709491522118837
167;1249.0;0.08364672364672365;0.004192655694171055
168;978.0;0.08831908831908833;0.007519946400056853
169;902.0;0.14279202279202277;0.010718121878168804
170;938.0;0.10757834757834758;0.007824840101783729
171;921.0;0.09994301994301995;0.009617504244012375
172;792.0;0.07737891737891739;0.006216682725743655
173;1081.0;0.12410256410256411;0.007739348697533248
174;862.0;0.10495726495726496;0.01043275433808291
175;1578.0;0.11943019943019945;0.005185724402865253
176;1076.0;0.09606837606837607;0.006983396900140427
177;1020.0;0.09390313390313391;0.006331239837502805
178;619.0;0.0823931623931624;0.012683151959832557
179;1003.0;0.09994301994301995;0.014930976755450643
180;1011.0;0.10746438746438747;0.005888677966099044
181;852.0;0.09652421652421654;0.009448618660644116
182;986.0;0.09082621082621083;0.009164497492060754
183;758.0;0.10176638176638177;0.00860364381377582
184;740.0;0.09470085470085471;0.012621088691035134
185;805.0;0.10723646723646725;0.011162624765705858
186;943.0;0.127977207977208;0.00854137814507412
187;767.0;0.10655270655270656;0.011466886390962256
188;801.0;0.06940170940170941;0.008517039233580891
189;758.0;0.11293447293447294;0.016020832599194866
190;1215.0;0.1256980056980057;0.003973369093717171
191;923.0;0.1516809116809117;0.007221154350083795
192;1242.0;0.07908831908831909;0.004399591924716017
193;1117.0;0.07931623931623932;0.005717500134823837
194;802.0;0.09333333333333335;0.009624438532957726
195;1061.0;0.09948717948717947;0.008769262117504171
196;882.0;0.09834757834757833;0.012382022189746746
197;1229.0;0.12752136752136753;0.008866782647232773
198;796.0;0.0849002849002849;0.010372500110324537
199;1491.0;0.09196581196581197;0.004722833287593582
200;944.0;0.1141880341880342;0.008829486544127744
201;789.0;0.10723646723646724;0.011820169844176527
202;627.0;0.13162393162393163;0.013519861373674948
203;969.0;0.10176638176638177;0.007433054492201307
204;841.0;0.09128205128205126;0.01026459656769557
205;996.0;0.07703703703703704;0.005724494334831665
206;798.0;0.09857549857549858;0.010947056085089576
207;944.0;0.07361823361823362;0.005953692993220144
208;1159.0;0.1231908831908832;0.008394117557423711
209;775.0;0.10997150997150998;0.009017278911354879
210;1022.0;0.07578347578347577;0.007665030453228794
211;1115.0;0.09253561253561253;0.0062525232884173484
212;939.0;0.09903133903133902;0.010340854700888842
213;733.0;0.12638176638176638;0.011296368241421864
214;650.0;0.0678062678062678;0.00886847080218302
215;1388.0;0.1003988603988604;0.004371405324118234
216;892.0;0.09435897435897436;0.007739975409292958
217;816.0;0.11270655270655272;0.008774544073031423
218;1451.0;0.0841025641025641;0.003690602754818501
219;1437.0;0.08786324786324785;0.003850607717449828
220;770.0;0.0978917378917379;0.012820883427988086
221;928.0;0.0874074074074074;0.009566095991059323
222;996.0;0.12797720797720796;0.006531987489324342
223;954.0;0.09242165242165241;0.006901954528318376
224;1491.0;0.09720797720797719;0.004927854548520083
225;803.0;0.09481481481481481;0.007447294457573628
226;1253.0;0.0792022792022792;0.004522534950516622
227;936.0;0.08968660968660969;0.008967351204334085
228;857.0;0.09754985754985755;0.00938084173587776
229;882.0;0.08649572649572651;0.009641316062221919
230;918.0;0.09903133903133902;0.01035844485460775
231;1011.0;0.12706552706552707;0.012755277113244508
232;1034.0;0.12398860398860398;0.006680321434741893
233;877.0;0.12866096866096866;0.011442857966345062
234;1248.0;0.11042735042735043;0.004871149991249119
235;1273.0;0.07954415954415953;0.005487523090614912
236;889.0;0.08148148148148149;0.008738125172197892
237;889.0;0.14575498575498574;0.012225240792204547
238;1103.0;0.07851851851851853;0.006168099032020524
239;608.0;0.1231908831908832;0.0810949630955549
240;661.0;0.11544159544159543;0.011312487205429806
241;925.0;0.09447293447293446;0.008751499755060323
242;754.0;0.11817663817663818;0.0164953167968718
243;790.0;0.08421652421652422;0.006618800837538372
244;1391.0;0.08877492877492878;0.004622240491103444
245;1066.0;0.1209116809116809;0.009546967818397808
246;1057.0;0.08603988603988605;0.008869931925232132
247;1234.0;0.08512820512820513;0.0056026851745211
248;1358.0;0.11407407407407408;0.006804567286064937
249;660.0;0.08968660968660969;0.00737426577409518
250;1233.0;0.10997150997150998;0.0064073957886342
251;1007.0;0.10746438746438747;0.008483088701982293
252;750.0;0.12501424501424502;0.011886736997310321
253;945.0;0.10062678062678064;0.008368366930958325
254;985.0;0.08968660968660969;0.007704530955459984
255;739.0;0.12387464387464385;0.012369635782663332
256;799.0;0.10313390313390312;0.010150911462146283
257;1034.0;0.1111111111111111;0.011090901168073474
258;1125.0;0.070997150997151;0.00474444311694985
259;938.0;0.11270655270655272;0.00934327263160057
260;1375.0;0.08831908831908832;0.004544503790777241
261;1244.0;0.10176638176638177;0.005482036571643532
262;1218.0;0.09219373219373218;0.004341121367920848
263;1315.0;0.089002849002849;0.004818667627435043
264;1548.0;0.123988603988604;0.0053235967249942485
265;849.0;0.1402849002849003;0.008014942392570775
266;759.0;0.0776068376068376;0.008337923494120403
267;1192.0;0.09173789173789174;0.00843064999749313
268;1034.0;0.1127065527065527;0.008187016166885216
269;820.0;0.07680911680911683;0.00913482495937225
270;1184.0;0.08034188034188035;0.00600699339247401
271;903.0;0.13595441595441593;0.007492903875439238
272;991.0;0.089002849002849;0.009574076206230974
273;1095.0;0.1251282051282051;0.004337345345630757
274;1272.0;0.10655270655270656;0.005040545501762079
275;1253.0;0.11954415954415953;0.007100039633422183
276;1002.0;0.09310541310541309;0.007612568656111591
277;1337.0;0.10883190883190884;0.004107964343638436
278;925.0;0.10746438746438745;0.008443587399642181
279;972.0;0.06917378917378916;0.008514965108189845
280;1389.0;0.10814814814814815;0.00375546825884374
281;896.0;0.11817663817663818;0.029502710855668506
282;913.0;0.13025641025641027;0.010418089682132911
283;989.0;0.12262108262108261;0.012298677822722648
284;963.0;0.1402849002849003;0.008196273665222145
285;1139.0;0.09344729344729344;0.007908242892160815
286;1207.0;0.07737891737891738;0.005809217699891271
287;800.0;0.11532763532763533;0.01220934484641746
288;934.0;0.12866096866096866;0.008275837663534015
289;1295.0;0.12387464387464388;0.00642628771958064
290;1118.0;0.08045584045584046;0.005121169975958529
291;854.0;0.10176638176638175;0.008688725085398955
292;839.0;0.11008547008547008;0.009804034000918336
293;912.0;0.13686609686609688;0.008450359162355738
294;951.0;0.09675213675213676;0.008648453805409894
295;861.0;0.1101994301994302;0.008849233692577821
296;1364.0;0.07601139601139602;0.004495878396165597
297;896.0;0.0833048433048433;0.008050895458895008
298;1498.0;0.10598290598290598;0.006282947351358871
299;631.0;0.089002849002849;0.012022572122679702
300;665.0;0.07874643874643875;0.009960697527428926
301;823.0;0.1370940170940171;0.012424166835998871
302;998.0;0.101994301994302;0.005991896762633798
303;1048.0;0.07965811965811966;0.007270387784611126
304;593.0;0.09424501424501423;0.013622925640025617
305;1033.0;0.11646723646723646;0.006196857008397073
306;1020.0;0.06985754985754986;0.006948245840098233
307;782.0;0.09561253561253562;0.009673125327616367
308;1053.0;0.1462108262108262;0.010142654352872128
309;829.0;0.10085470085470086;0.010057758069135949
310;888.0;0.08307692307692308;0.009494454932558023
311;698.0;0.10313390313390312;0.010245118781432846
312;966.0;0.07988603988603987;0.0052611911972474095
313;1224.0;0.1341310541310541;0.006885856739717889
314;982.0;0.08968660968660969;0.005847985291835497
315;988.0;0.08535612535612536;0.007880569385104941
316;1057.0;0.107008547008547;0.006817678748884193
317;931.0;0.10928774928774929;0.008900555467200486
318;909.0;0.1266096866096866;0.008639729285910776
319;845.0;0.10564102564102562;0.012352443767039053
320;1432.0;0.08558404558404559;0.005042862778780252
321;1122.0;0.10735042735042735;0.0043812996527318486
322;1046.0;0.13413105413105414;0.007870995643809258
323;660.0;0.09333333333333334;0.0122575625421613
324;921.0;0.0880911680911681;0.007913911003126045
325;665.0;0.09470085470085471;0.009952271212207904
326;1161.0;0.13356125356125356;0.007985216820139139
327;741.0;0.11373219373219373;0.01169936879989306
328;1133.0;0.10005698005698005;0.007333942131567522
329;782.0;0.0996011396011396;0.01395665504308302
330;902.0;0.12706552706552707;0.013029629611177406
331;820.0;0.13321937321937322;0.007993856358834319
332;1153.0;0.12387464387464389;0.007628528665493773
333;1272.0;0.09903133903133902;0.0052301507129034475
334;831.0;0.10564102564102563;0.010152769619289972
335;759.0;0.10062678062678064;0.010336473756672956
336;792.0;0.12752136752136753;0.012284492975336871
337;1144.0;0.11475783475783477;0.008060137231777204
338;1005.0;0.0978917378917379;0.006222992720885251
339;1071.0;0.11225071225071225;0.007265241894618488
340;1048.0;0.10153846153846154;0.006569078513421057
341;707.0;0.107008547008547;0.010968161251329586
342;1164.0;0.11658119658119658;0.00567335320055113
343;855.0;0.10222222222222221;0.01033393165151801
344;877.0;0.11327635327635328;0.006330629005997374
345;967.0;0.0849002849002849;0.007594588922343577
346;1167.0;0.07692307692307693;0.006430685960174768
347;912.0;0.12752136752136753;0.005704021420145522
348;850.0;0.10632478632478631;0.011107214818022763
349;693.0;0.11566951566951565;0.015768517260055206
350;1032.0;0.1274074074074074;0.00903131187025531
351;1254.0;0.12330484330484329;0.009332066497195113
352;773.0;0.07293447293447293;0.008766965295862992
353;769.0;0.09037037037037036;0.008233992391377488
354;1111.0;0.11908831908831909;0.01007608000190694
355;750.0;0.12501424501424502;0.012023168283485309
356;1093.0;0.08831908831908832;0.008343936112896478
357;1082.0;0.10222222222222223;0.005539894850005778
358;1023.0;0.1233048433048433;0.008662245072220347
359;762.0;0.09857549857549858;0.013971782783536398
360;1819.0;0.14142450142450144;0.0035135436581004366
361;969.0;0.11703703703703704;0.005438276375594634
362;917.0;0.08478632478632478;0.010122241547927598
363;1023.0;0.10267806267806268;0.007172316947532576
364;740.0;0.08877492877492878;0.0073042841132769975
365;1351.0;0.12045584045584047;0.00367959468934673
366;932.0;0.11794871794871796;0.009795175165838485
367;570.0;0.1168091168091168;0.013546341097142376
368;1040.0;0.0898005698005698;0.006466070045039455
369;1096.0;0.14666666666666667;0.006827208775024768
370;772.0;0.07908831908831909;0.008596203000112705
371;947.0;0.09264957264957266;0.008206434047940777
372;701.0;0.14051282051282052;0.020650666961932275
373;1058.0;0.09857549857549858;0.010092047946567683
374;798.0;0.08547008547008546;0.007801939256845438
375;1075.0;0.1003988603988604;0.005843331526774014
376;939.0;0.09675213675213676;0.00971560494894633
377;1050.0;0.08421652421652422;0.00869852788231164
378;787.0;0.12296296296296295;0.011530977185356084
379;991.0;0.12330484330484331;0.015737581506150355
380;800.0;0.14484330484330485;0.006723901394876767
381;1015.0;0.09447293447293446;0.011076005505143607
382;1146.0;0.08535612535612536;0.005117119547838633
383;943.0;0.15236467236467238;0.010458217213566849
384;947.0;0.07715099715099717;0.007971157454817435
385;1542.0;0.13162393162393163;0.00464596087593126
386;1109.0;0.08467236467236468;0.005298550865992252
387;1020.0;0.09481481481481481;0.006742823550703585
388;953.0;0.1341310541310541;0.013230138430877706
389;1297.0;0.10997150997150998;0.0059376351678696575
390;985.0;0.14039886039886038;0.006941754962534947
391;883.0;0.08923076923076924;0.006677007910130501
392;1155.0;0.09299145299145299;0.008929996521837241
393;871.0;0.08945868945868946;0.008977420890852836
394;762.0;0.07943019943019944;0.008886464765384317
395;976.0;0.07794871794871795;0.008581670279197491
396;1353.0;0.11566951566951567;0.005080857433244328
397;753.0;0.09105413105413106;0.00918843718738484
398;919.0;0.07623931623931625;0.00813001761586758
399;1663.0;0.11760683760683761;0.004188649592555792
400;1138.0;0.10472934472934473;0.009503169899029515
401;838.0;0.08125356125356126;0.00883736674077946
402;892.0;0.09948717948717949;0.010210945532783615
403;987.0;0.07373219373219374;0.007707797729117853
404;1375.0;0.1272934472934473;0.007002552004541508
405;1428.0;0.10313390313390312;0.00480835753272781
406;1074.0;0.12615384615384617;0.013756517751073059
407;1091.0;0.09584045584045585;0.007312965074916999
408;758.0;0.09606837606837607;0.01280521943823868
409;803.0;0.08603988603988605;0.011171294958892984
410;1105.0;0.13435897435897434;0.0084359981426693
411;1466.0;0.11863247863247864;0.0040411280287020535
412;938.0;0.10529914529914529;0.009892611607725794
413;1108.0;0.10324786324786325;0.007787588436210511
414;1712.0;0.08250712250712251;0.003978940466794837
415;721.0;0.09094017094017096;0.010730828088372404
416;894.0;0.0915099715099715;0.014317324226722996
417;1023.0;0.13333333333333333;0.008740100195728765
418;1260.0;0.12296296296296297;0.005900481359851295
419;1046.0;0.11373219373219373;0.006275774456994954
420;1034.0;0.070997150997151;0.007803177278396132
421;1411.0;0.09481481481481481;0.00466098359060365
422;835.0;0.14279202279202277;0.01102597788126695
423;1015.0;0.09492877492877493;0.008081167663295509
424;973.0;0.0898005698005698;0.006834729966383468
425;739.0;0.07886039886039888;0.009103021931839171
426;1040.0;0.09971509971509972;0.01006374152139383
427;1382.0;0.11817663817663818;0.005309023997806412
428;707.0;0.12934472934472935;0.013388971571195587
429;519.0;0.09413105413105415;0.01872870625555747
430;916.0;0.08239316239316238;0.008526732071711247
431;839.0;0.10336182336182337;0.010328872401703366
432;716.0;0.11407407407407408;0.012780219427078746
433;918.0;0.09868945868945869;0.011214417898115416
434;1091.0;0.07646723646723647;0.007066775393192035
435;1214.0;0.09162393162393162;0.005495373918447401
436;919.0;0.10347578347578347;0.012613684809603646
437;996.0;0.1494017094017094;0.009039706937826407
438;1105.0;0.14507122507122505;0.003975138938670134
439;585.0;0.09937321937321937;0.013138569568765864
440;692.0;0.15327635327635328;0.00897737697598522
441;1066.0;0.09424501424501423;0.005765073429148169
442;650.0;0.09629629629629628;0.009107439317289063
443;707.0;0.0863817663817664;0.008734322152705188
444;1075.0;0.1500854700854701;0.00902174191572152
445;1102.0;0.10062678062678064;0.006105789360672486
446;1004.0;0.10826210826210828;0.007483940940221566
447;1067.0;0.08672364672364673;0.00507562995570283
448;903.0;0.12455840455840457;0.011600070392094439
449;1198.0;0.1516809116809117;0.0053663379357498965
450;813.0;0.10267806267806269;0.013004291807792301
451;889.0;0.14552706552706554;0.011276126765413489
452;823.0;0.1516809116809117;0.005879879529682132
453;994.0;0.07532763532763533;0.007981349598478208
454;899.0;0.10176638176638177;0.009611675680325147
455;1240.0;0.13094017094017094;0.006035848570602468
456;934.0;0.11498575498575499;0.013204634006641295
457;1036.0;0.07806267806267807;0.0065257269783253425
458;1122.0;0.08945868945868946;0.008202782979188186
459;781.0;0.08455840455840456;0.008905646224100876
460;756.0;0.0776068376068376;0.008675367457108578
461;769.0;0.08444444444444443;0.008751499037731602
462;856.0;0.06985754985754986;0.008882478744530848
463;659.0;0.12888888888888891;0.01204881625545742
464;923.0;0.15236467236467238;0.007302060507575263
465;1174.0;0.1460968660968661;0.0103837271209993
466;845.0;0.09116809116809117;0.012500223385571753
467;1429.0;0.11213675213675212;0.004321666549204775
468;1153.0;0.07715099715099714;0.005117342108541427
469;1038.0;0.08467236467236468;0.007358316832590255
470;1201.0;0.12250712250712252;0.005623805213845779
471;945.0;0.14005698005698008;0.013242055877198301
472;669.0;0.12934472934472935;0.013490337964688444
473;1023.0;0.12091168091168092;0.008908954933070302
474;1245.0;0.08923076923076924;0.005537041043941142
475;1022.0;0.08467236467236468;0.006329787783933691
476;1311.0;0.09128205128205129;0.004681380351203856
477;1065.0;0.13937321937321936;0.006913403068769431
478;937.0;0.09196581196581197;0.009468822623930341
479;1395.0;0.10564102564102565;0.0047454514278529114
480;811.0;0.15236467236467238;0.01132009482000205
481;625.0;0.12250712250712252;0.013168273158597518
482;839.0;0.09971509971509972;0.011349089937712893
483;803.0;0.0978917378917379;0.011697807769738345
484;1359.0;0.08774928774928775;0.007703252230243624
485;768.0;0.07726495726495726;0.009546168527446056
486;1174.0;0.09720797720797719;0.007325321535060294
487;938.0;0.0978917378917379;0.010336872295648376
488;843.0;0.141994301994302;0.01759348010985678
489;985.0;0.08934472934472934;0.004672267713662276
490;1227.0;0.14484330484330488;0.014885681529337044
491;816.0;0.08102564102564103;0.009102928556688063
492;1154.0;0.10792022792022793;0.009671319971509273
493;749.0;0.1402849002849003;0.009295470318874625
494;1256.0;0.09378917378917379;0.0058336913753520795
495;940.0;0.08934472934472934;0.007475697480613935
496;1113.0;0.13413105413105414;0.007172807772958344
497;820.0;0.13185185185185186;0.00997092490782889
498;971.0;0.09994301994301995;0.008300543529742658
499;896.0;0.12638176638176638;0.008009547939134715
500;1244.0;0.1215954415954416;0.00800444588212432
501;947.0;0.0725925925925926;0.006870889803542736
502;1320.0;0.11772079772079772;0.005092759506496529
503;806.0;0.08011396011396012;0.00954692792877326
504;767.0;0.101994301994302;0.016470233547636378
505;1690.0;0.09219373219373218;0.0037671682041616216
506;858.0;0.13207977207977206;0.009243306588925035
507;1195.0;0.09515669515669514;0.00586421766507599
508;827.0;0.10108262108262107;0.010976989424770307
509;883.0;0.12410256410256412;0.010764330773365293
510;1238.0;0.12774928774928776;0.0062106636364183555
511;1127.0;0.12615384615384617;0.013656092431921354
512;810.0;0.06883190883190883;0.0085325198477132
513;996.0;0.08809116809116808;0.008648245921530764
514;803.0;0.10883190883190884;0.01271608198837643
515;1377.0;0.10871794871794872;0.007980380715790505
516;1032.0;0.07646723646723647;0.006249954680642011
517;791.0;0.07851851851851853;0.009486390556311983
518;860.0;0.14005698005698008;0.01320788330287196
519;739.0;0.12980056980056978;0.011869220169449786
520;849.0;0.07452991452991453;0.007677921019737473
521;995.0;0.1078062678062678;0.011262879301837907
522;1295.0;0.12387464387464388;0.006496431457952787
523;1046.0;0.09128205128205129;0.010405180092103209
524;862.0;0.1021082621082621;0.011773596804858281
525;1054.0;0.1516809116809117;0.004568882724320463
526;1091.0;0.10997150997150996;0.007871074571695365
527;1096.0;0.10905982905982904;0.005245798935994753
528;1072.0;0.12045584045584044;0.00780281956863777
529;1015.0;0.09219373219373218;0.010080136896918643
530;896.0;0.08877492877492878;0.010211881547551614
531;1195.0;0.14484330484330485;0.010744005197521196
532;957.0;0.10381766381766383;0.008585364933864288
533;1237.0;0.08638176638176638;0.005581431109044627
534;982.0;0.09971509971509972;0.013300194275269805
535;867.0;0.0858119658119658;0.008392386929926767
536;996.0;0.09002849002849003;0.006306012995044906
537;1217.0;0.10005698005698006;0.005167608427505908
538;665.0;0.11498575498575499;0.013734256357710571
539;1241.0;0.13891737891737893;0.006778245121634263
540;1159.0;0.10905982905982906;0.007580207801944055
541;1096.0;0.1313960113960114;0.010687688132182451
542;1261.0;0.11703703703703702;0.006903199413509399
543;1466.0;0.10871794871794872;0.006589453614793996
544;1237.0;0.10074074074074073;0.004321978753608132
545;1339.0;0.11384615384615386;0.006156179148866319
546;760.0;0.14507122507122508;0.01016187834143557
547;1091.0;0.08786324786324785;0.007730919237559898
548;945.0;0.09287749287749288;0.008899745699241183
549;1154.0;0.08501424501424502;0.007418911295728697
550;1483.0;0.09333333333333334;0.00411806288177962
551;1016.0;0.1298005698005698;0.006929475669138007
552;822.0;0.11703703703703704;0.017326073096179503
553;861.0;0.110997150997151;0.009671936866514854
554;1064.0;0.0700854700854701;0.0047009250405800436
555;1044.0;0.09492877492877493;0.008755940170680676
556;960.0;0.09310541310541309;0.007996048213222662
557;809.0;0.14894586894586895;0.011440348056655437
558;1062.0;0.11749287749287748;0.007201744609171822
559;845.0;0.1143019943019943;0.00984207267784322
560;944.0;0.1201139601139601;0.0072406570036583065
561;892.0;0.10245014245014245;0.012163423915308556
562;864.0;0.12501424501424502;0.009872735036680543
563;1240.0;0.11042735042735041;0.005031806314956521
564;1008.0;0.0945868945868946;0.007789811176183059
565;832.0;0.14575498575498574;0.014020639519443852
566;928.0;0.0776068376068376;0.00803425047687578
567;692.0;0.1361823361823362;0.00866499618807401
568;1229.0;0.08467236467236468;0.005423818531847726
569;1170.0;0.101994301994302;0.005520832311791483
